"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Genus"
"0243b68c76049aa1b8c51a20333da950",10.119451971681,1.19375234968022,1.34218227630387,0.88941149853923,0.373781967511562,0.852805605717116,"Lachnospiraceae_ND3007_group"
"b484195da5a669012008758c2f88fb90",1390.00712341137,-0.69178028349455,0.581515581856936,-1.18961607406204,0.234197325152138,0.852805605717116,"Dialister"
"1569f7ae988e26c905ab8fab427c8a0d",66.5829435648354,2.58160881279496,1.87505837884719,1.37681516582015,0.168569400760866,0.852805605717116,"Phascolarctobacterium"
"bd5ef8f372e09bcf6ec35825be4f053c",90.276866502872,0.833186828373411,0.833093732075046,1.0001117476879,0.317256431546525,0.852805605717116,"Coprococcus"
"2e4f2b53b856c4def6d021d01f5abb70",194.270449375037,0.516752867644928,0.721378955976887,0.716340369182442,0.473781205622836,0.852805605717116,"Dorea"
"c67445ed68d61f49e41b7bdd1de019fb",565.142198967947,-0.602533968845777,0.537587260978971,-1.12081147114337,0.262368120286766,0.852805605717116,"Enterocloster"
"67e8859e108281ee7971084bfa759522",293.447866881839,0.805906921080114,0.619500303096124,1.30089834831778,0.193293251559261,0.852805605717116,"Lachnoclostridium"
"61535a40adb8221483821e3984d0b1ac",17.8912066137775,1.1067142609752,1.47170320114807,0.751995551896509,0.452053733752598,0.852805605717116,"[Ruminococcus]_gauvreauii_group"
"58bd181f757283f5a4ceebdf90ff6243",4.76800547397959,-2.33398197454042,1.95438397325104,-1.19422897776732,0.232388410734359,0.852805605717116,"Sellimonas"
"d76d59ec71de0e3b22da0c9cd564d41a",52.390560566314,0.8163127584275,0.879680075310442,0.927965497160341,0.353425467356227,0.852805605717116,"Fusicatenibacter"
"da8644094f1d480f3b3a6a03a7027ab4",139.511688063848,-1.02208613719629,1.22423560230291,-0.834876992037845,0.403786970394207,0.852805605717116,"Hungatella"
"db7f42d2a4ded289e177bb4c00edff61",38.2550780999229,0.889087430661358,1.34019558473972,0.663401253358129,0.507073603399366,0.852805605717116,"Lachnospiraceae_NK4A136_group"
"9485b25a0c921cb845dc9c4142ae4a0f",0.347840743284386,2.07439892875352,3.3406743455909,0.620952153415182,0.534631104762177,0.86097748245409,"Parvimonas"
"31f567f59096ed2d57feecc6c3621a58",410.076185895315,-0.507866250799064,0.819027614100746,-0.620084405037647,0.535202218822813,0.86097748245409,"Porphyromonas"
"263e41ea2c25dc87bd2ff5910cf30d40",355.898768447826,0.458545060724727,0.731180964938466,0.627129373866177,0.530574433933354,0.86097748245409,"Agathobacter"
"09ecf5a6ae593fbc03199102562aeb4b",14.1733768083864,0.721615439067875,1.41314199699281,0.510646092610286,0.609598894404337,0.906823370282921,"Schaalia"
"99deb3c5ecb022ec05609ebd1112a557",10866.4023137783,-0.210163569401884,0.397169582409258,-0.529153235066537,0.596699154618457,0.906823370282921,"Bacteroides"
"edb02840fe91e2472e2935917600da98",4248.40786204066,-0.355853867233752,0.708772736039199,-0.502070479209391,0.615617944985267,0.906823370282921,"Prevotella"
"6420671c26eef32065e0275c8cd6701e",11.0492841553308,-0.711074976841563,1.46372543722845,-0.485798059360078,0.627110350369739,0.906823370282921,"Intestinibacter"
"74d519816d4cfb9cf4ec9605f76301d6",2.61910424662006,0.857442310171835,1.73117237963201,0.495295743081401,0.620391375376403,0.906823370282921,"Family_XIII_UCG-001"
"1a9df3fbbc7fc8cecec4239cf801d2fc",19.714012785596,0.64403507445194,1.22914054583555,0.523971873382579,0.600298102948448,0.906823370282921,"Monoglobus"
