row	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Domain	Phylum	Class	Order	Family	Genus	Species
27f098662c8f87b4aaff903d9c0f28d3	216.29307989449595	-0.5811333300167079	0.8657618855954389	-0.6712392167934558	0.5020681494183292	0.7061368533742548	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
2bfa411d459e8b37ba258c4588f217e3	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
06a0a123bc442593231a5fec7e636a9d	1.2697868602569844	0.48178546367792546	0.46622388897103484	1.033377900779034	0.30142708425435033	0.5793513723530769	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
31774b2ab198d7b5abc9f0d6e8a5ffc2	4.745632816304028	0.15962432014820163	0.6851824287897202	0.2329661611874021	0.8157876823084957	0.9922719491719207	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
73d9a139e017712e591ccbb4cb1ac896	1.1112224488867868	0.14616197097263184	0.46253115564633335	0.3160045959896205	0.7519990196606993	NA	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
986601969786e8a0bcc7ef7b2d735681	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
1e7d14975ac82ced9a7752e896f667ef	1.0387304233561945	-0.036719656624597447	0.4680889894344872	-0.07844588839604966	0.9374733723066708	NA	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
d562f63f002b432f6632e40415b8c57f	1.0387111791071328	0.0017551853902431904	0.46650449873634303	0.003762419001312093	0.9969980310501271	NA	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Bilophila	NA
48e665141691a28bc90fb9f37cbc09c2	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Incertae_Sedis	f__Incertae_Sedis	g__Hypericibacter	NA
252f97f175f100d130e9172e60cab011	1.0531791811445184	0.0017551796490457537	0.466766271650045	0.0037602966530574183	0.9969997244270533	NA	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Incertae_Sedis	g__Incertae_Sedis	NA
